timestamp,cars.k,car.ksi,vandrivers,car_ksi
8/15/79,87,1385,8,7.234177
8/16/79,119,1632,10,7.398174
8/17/79,107,1687,12,7.4313
8/18/79,97,1508,6,7.319202
8/19/79,102,1507,12,7.31854
8/20/79,87,1385,8,7.234177
8/21/79,119,1632,10,7.398174
8/22/79,107,1687,12,7.4313
8/23/79,97,1508,6,7.319202
8/24/79,102,1507,12,7.31854
8/25/79,87,1385,8,7.234177
8/26/79,119,1632,10,7.398174
8/27/79,107,1687,12,7.4313
8/28/79,97,1508,6,7.319202
8/29/79,102,1507,12,7.31854
8/30/79,87,1385,8,7.234177
8/31/79,119,1632,10,7.398174
9/1/79,107,1687,12,7.4313
9/2/79,97,1508,6,7.319202
9/3/79,102,1507,12,7.31854
9/4/79,87,1385,8,7.234177
9/5/79,119,1632,10,7.398174
9/6/79,107,1687,12,7.4313
9/7/79,97,1508,6,7.319202
9/8/79,102,1507,12,7.31854
9/9/79,87,1385,8,7.234177
9/10/79,119,1632,10,7.398174
9/11/79,107,1687,12,7.4313
9/12/79,97,1508,6,7.319202
9/13/79,102,1507,12,7.31854
9/14/79,87,1385,8,7.234177
9/15/79,119,1632,10,7.398174
9/16/79,107,1687,12,7.4313
9/17/79,97,1508,6,7.319202
9/18/79,102,1507,12,7.31854
9/19/79,87,1385,8,7.234177
9/20/79,119,1632,10,7.398174
9/21/79,107,1687,12,7.4313
9/22/79,97,1508,6,7.319202
9/23/79,102,1507,12,7.31854
9/24/79,87,1385,8,7.234177
9/25/79,119,1632,10,7.398174
9/26/79,107,1687,12,7.4313
9/27/79,97,1508,6,7.319202
9/28/79,102,1507,12,7.31854
9/29/79,87,1385,8,7.234177
9/30/79,119,1632,10,7.398174
10/1/79,107,1687,12,7.4313
10/2/79,97,1508,6,7.319202
10/3/79,102,1507,12,7.31854
10/4/79,87,1385,8,7.234177
10/5/79,119,1632,10,7.398174
10/6/79,107,1687,12,7.4313
10/7/79,97,1508,6,7.319202
10/8/79,102,1507,12,7.31854
10/9/79,87,1385,8,7.234177
10/10/79,119,1632,10,7.398174
10/11/79,107,1687,12,7.4313
10/12/79,97,1508,6,7.319202
10/13/79,102,1507,12,7.31854
10/14/79,87,1385,8,7.234177
10/15/79,119,1632,10,7.398174
10/16/79,107,1687,12,7.4313
10/17/79,97,1508,6,7.319202
10/18/79,102,1507,12,7.31854
10/19/79,87,1385,8,7.234177
10/20/79,119,1632,10,7.398174
10/21/79,107,1687,12,7.4313
10/22/79,97,1508,6,7.319202
10/23/79,102,1507,12,7.31854
10/24/79,87,1385,8,7.234177
10/25/79,119,1632,10,7.398174
10/26/79,107,1687,12,7.4313
10/27/79,97,1508,6,7.319202
10/28/79,102,1507,12,7.31854
10/29/79,87,1385,8,7.234177
10/30/79,119,1632,10,7.398174
10/31/79,107,1687,12,7.4313
11/1/79,97,1508,6,7.319202
11/2/79,102,1507,12,7.31854
11/3/79,87,1385,8,7.234177
11/4/79,119,1632,10,7.398174
11/5/79,107,1687,12,7.4313
11/6/79,97,1508,6,7.319202
11/7/79,102,1507,12,7.31854
11/8/79,87,1385,8,7.234177
11/9/79,119,1632,10,7.398174
11/10/79,107,1687,12,7.4313
11/11/79,97,1508,6,7.319202
11/12/79,102,1507,12,7.31854
11/13/79,87,1385,8,7.234177
11/14/79,119,1632,10,7.398174
11/15/79,107,1687,12,7.4313
11/16/79,97,1508,6,7.319202
11/17/79,102,1507,12,7.31854
11/18/79,87,1385,8,7.234177
11/19/79,119,1632,10,7.398174
11/20/79,107,1687,12,7.4313
11/21/79,97,1508,6,7.319202
11/22/79,102,1507,12,7.31854
11/23/79,87,1385,8,7.234177
11/24/79,119,1632,10,7.398174
11/25/79,107,1687,12,7.4313
11/26/79,97,1508,6,7.319202
11/27/79,102,1507,12,7.31854
11/28/79,87,1385,8,7.234177
11/29/79,119,1632,10,7.398174
11/30/79,107,1687,12,7.4313
12/1/79,97,1508,6,7.319202
12/2/79,102,1507,12,7.31854
12/3/79,87,1385,8,7.234177
12/4/79,119,1632,10,7.398174
12/5/79,107,1687,12,7.4313
12/6/79,97,1508,6,7.319202
12/7/79,102,1507,12,7.31854
12/8/79,87,1385,8,7.234177
12/9/79,119,1632,10,7.398174
12/10/79,107,1687,12,7.4313
12/11/79,97,1508,6,7.319202
12/12/79,102,1507,12,7.31854
12/13/79,87,1385,8,7.234177
12/14/79,119,1632,10,7.398174
12/15/79,107,1687,12,7.4313
12/16/79,97,1508,6,7.319202
12/17/79,102,1507,12,7.31854
12/18/79,87,1385,8,7.234177
12/19/79,119,1632,10,7.398174
12/20/79,107,1687,12,7.4313
12/21/79,97,1508,6,7.319202
12/22/79,102,1507,12,7.31854
12/23/79,87,1385,8,7.234177
12/24/79,119,1632,10,7.398174
12/25/79,107,1687,12,7.4313
12/26/79,97,1508,6,7.319202
12/27/79,102,1507,12,7.31854
12/28/79,87,1385,8,7.234177
12/29/79,119,1632,10,7.398174
12/30/79,107,1687,12,7.4313
12/31/79,97,1508,6,7.319202
1/1/80,102,1507,12,7.31854
1/2/80,87,1385,8,7.234177
1/3/80,119,1632,10,7.398174
1/4/80,107,1687,12,7.4313
1/5/80,97,1508,6,7.319202
1/6/80,102,1507,12,7.31854
1/7/80,87,1385,8,7.234177
1/8/80,119,1632,10,7.398174
1/9/80,107,1687,12,7.4313
1/10/80,97,1508,6,7.319202
1/11/80,102,1507,12,7.31854
1/12/80,87,1385,8,7.234177
1/13/80,119,1632,10,7.398174
1/14/80,107,1687,12,7.4313
1/15/80,97,1508,6,7.319202
1/16/80,102,1507,12,7.31854
1/17/80,87,1385,8,7.234177
1/18/80,119,1632,10,7.398174
1/19/80,107,1687,12,7.4313
1/20/80,97,1508,6,7.319202
1/21/80,102,1507,12,7.31854
1/22/80,87,1385,8,7.234177
1/23/80,119,1632,10,7.398174
1/24/80,107,1687,12,7.4313
1/25/80,97,1508,6,7.319202
1/26/80,102,1507,12,7.31854
1/27/80,87,1385,8,7.234177
1/28/80,119,1632,10,7.398174
1/29/80,107,1687,12,7.4313
1/30/80,97,1508,6,7.319202
1/31/80,102,1507,12,7.31854
2/1/80,87,1385,8,7.234177
2/2/80,119,1632,10,7.398174
2/3/80,107,1687,12,7.4313
2/4/80,97,1508,6,7.319202
2/5/80,102,1507,12,7.31854
2/6/80,87,1385,8,7.234177
2/7/80,119,1632,10,7.398174
2/8/80,107,1687,12,7.4313
2/9/80,97,1508,6,7.319202
2/10/80,102,1507,12,7.31854
2/11/80,87,1385,8,7.234177
2/12/80,119,1632,10,7.398174
2/13/80,107,1687,12,7.4313
2/14/80,97,1508,6,7.319202
2/15/80,102,1507,12,7.31854
2/16/80,87,1385,8,7.234177
2/17/80,119,1632,10,7.398174
2/18/80,107,1687,12,7.4313
2/19/80,97,1508,6,7.319202
2/20/80,102,1507,12,7.31854
2/21/80,87,1385,8,7.234177
2/22/80,119,1632,10,7.398174
2/23/80,107,1687,12,7.4313
2/24/80,97,1508,6,7.319202
2/25/80,102,1507,12,7.31854
2/26/80,87,1385,8,7.234177
2/27/80,119,1632,10,7.398174
2/28/80,107,1687,12,7.4313
2/29/80,97,1508,6,7.319202
3/1/80,102,1507,12,7.31854
3/2/80,87,1385,8,7.234177
3/3/80,119,1632,10,7.398174
3/4/80,107,1687,12,7.4313
3/5/80,97,1508,6,7.319202
3/6/80,102,1507,12,7.31854
3/7/80,87,1385,8,7.234177
3/8/80,119,1632,10,7.398174
3/9/80,107,1687,12,7.4313
3/10/80,97,1508,6,7.319202
3/11/80,102,1507,12,7.31854
3/12/80,87,1385,8,7.234177
3/13/80,119,1632,10,7.398174
3/14/80,107,1687,12,7.4313
3/15/80,97,1508,6,7.319202
3/16/80,102,1507,12,7.31854
3/17/80,87,1385,8,7.234177
3/18/80,119,1632,10,7.398174
3/19/80,107,1687,12,7.4313
3/20/80,97,1508,6,7.319202
3/21/80,102,1507,12,7.31854
3/22/80,87,1385,8,7.234177
3/23/80,119,1632,10,7.398174
3/24/80,107,1687,12,7.4313
3/25/80,97,1508,6,7.319202
3/26/80,102,1507,12,7.31854
3/27/80,87,1385,8,7.234177
3/28/80,119,1632,10,7.398174
3/29/80,107,1687,12,7.4313
3/30/80,97,1508,6,7.319202
3/31/80,102,1507,12,7.31854
4/1/80,87,1385,8,7.234177
4/2/80,119,1632,10,7.398174
4/3/80,107,1687,12,7.4313
4/4/80,97,1508,6,7.319202
4/5/80,102,1507,12,7.31854
4/6/80,87,1385,8,7.234177
4/7/80,119,1632,10,7.398174
4/8/80,107,1687,12,7.4313
4/9/80,97,1508,6,7.319202
4/10/80,102,1507,12,7.31854
4/11/80,87,1385,8,7.234177
4/12/80,119,1632,10,7.398174
4/13/80,107,1687,12,7.4313
4/14/80,97,1508,6,7.319202
4/15/80,102,1507,12,7.31854
4/16/80,87,1385,8,7.234177
4/17/80,119,1632,10,7.398174
4/18/80,107,1687,12,7.4313
4/19/80,97,1508,6,7.319202
4/20/80,102,1507,12,7.31854
4/21/80,87,1385,8,7.234177
4/22/80,119,1632,10,7.398174
4/23/80,107,1687,12,7.4313
4/24/80,97,1508,6,7.319202
4/25/80,102,1507,12,7.31854
4/26/80,87,1385,8,7.234177
4/27/80,119,1632,10,7.398174
4/28/80,107,1687,12,7.4313
4/29/80,97,1508,6,7.319202
4/30/80,102,1507,12,7.31854
5/1/80,87,1385,8,7.234177
5/2/80,119,1632,10,7.398174
5/3/80,107,1687,12,7.4313
5/4/80,97,1508,6,7.319202
5/5/80,102,1507,12,7.31854
5/6/80,87,1385,8,7.234177
5/7/80,119,1632,10,7.398174
5/8/80,107,1687,12,7.4313
5/9/80,97,1508,6,7.319202
5/10/80,102,1507,12,7.31854
5/11/80,87,1385,8,7.234177
5/12/80,119,1632,10,7.398174
5/13/80,107,1687,12,7.4313
5/14/80,97,1508,6,7.319202
5/15/80,102,1507,12,7.31854
5/16/80,87,1385,8,7.234177
5/17/80,119,1632,10,7.398174
5/18/80,107,1687,12,7.4313
5/19/80,97,1508,6,7.319202
5/20/80,102,1507,12,7.31854
5/21/80,87,1385,8,7.234177
5/22/80,119,1632,10,7.398174
5/23/80,107,1687,12,7.4313
5/24/80,97,1508,6,7.319202
5/25/80,102,1507,12,7.31854
5/26/80,87,1385,8,7.234177
5/27/80,119,1632,10,7.398174
5/28/80,107,1687,12,7.4313
5/29/80,97,1508,6,7.319202
5/30/80,102,1507,12,7.31854
5/31/80,87,1385,8,7.234177
6/1/80,119,1632,10,7.398174
6/2/80,107,1687,12,7.4313
6/3/80,97,1508,6,7.319202
6/4/80,102,1507,12,7.31854
6/5/80,87,1385,8,7.234177
6/6/80,119,1632,10,7.398174
6/7/80,107,1687,12,7.4313
6/8/80,97,1508,6,7.319202
6/9/80,102,1507,12,7.31854
6/10/80,87,1385,8,7.234177
6/11/80,119,1632,10,7.398174
6/12/80,107,1687,12,7.4313
6/13/80,97,1508,6,7.319202
6/14/80,102,1507,12,7.31854
6/15/80,87,1385,8,7.234177
6/16/80,119,1632,10,7.398174
6/17/80,107,1687,12,7.4313
6/18/80,97,1508,6,7.319202
6/19/80,102,1507,12,7.31854
6/20/80,87,1385,8,7.234177
6/21/80,119,1632,10,7.398174
6/22/80,107,1687,12,7.4313
6/23/80,97,1508,6,7.319202
6/24/80,102,1507,12,7.31854
6/25/80,87,1385,8,7.234177
6/26/80,119,1632,10,7.398174
6/27/80,107,1687,12,7.4313
6/28/80,97,1508,6,7.319202
6/29/80,102,1507,12,7.31854
6/30/80,87,1385,8,7.234177
7/1/80,119,1632,10,7.398174
7/2/80,107,1687,12,7.4313
7/3/80,97,1508,6,7.319202
7/4/80,102,1507,12,7.31854
7/5/80,87,1385,8,7.234177
7/6/80,119,1632,10,7.398174
7/7/80,107,1687,12,7.4313
7/8/80,97,1508,6,7.319202
7/9/80,102,1507,12,7.31854
7/10/80,87,1385,8,7.234177
7/11/80,119,1632,10,7.398174
7/12/80,107,1687,12,7.4313
7/13/80,97,1508,6,7.319202
7/14/80,102,1507,12,7.31854
7/15/80,87,1385,8,7.234177
7/16/80,119,1632,10,7.398174
7/17/80,107,1687,12,7.4313
7/18/80,97,1508,6,7.319202
7/19/80,102,1507,12,7.31854
7/20/80,87,1385,8,7.234177
7/21/80,119,1632,10,7.398174
7/22/80,107,1687,12,7.4313
7/23/80,97,1508,6,7.319202
7/24/80,102,1507,12,7.31854
7/25/80,87,1385,8,7.234177
7/26/80,119,1632,10,7.398174
7/27/80,107,1687,12,7.4313
7/28/80,97,1508,6,7.319202
7/29/80,102,1507,12,7.31854
7/30/80,87,1385,8,7.234177
7/31/80,119,1632,10,7.398174
8/1/80,107,1687,12,7.4313
8/2/80,97,1508,6,7.319202
8/3/80,102,1507,12,7.31854
8/4/80,87,1385,8,7.234177
8/5/80,119,1632,10,7.398174
8/6/80,107,1687,12,7.4313
8/7/80,97,1508,6,7.319202
8/8/80,102,1507,12,7.31854
8/9/80,87,1385,8,7.234177
8/10/80,119,1632,10,7.398174
8/11/80,107,1687,12,7.4313
8/12/80,97,1508,6,7.319202
8/13/80,102,1507,12,7.31854
8/14/80,87,1385,8,7.234177
8/15/80,119,1632,10,7.398174
8/16/80,107,1687,12,7.4313
8/17/80,97,1508,6,7.319202
8/18/80,102,1507,12,7.31854
8/19/80,87,1385,8,7.234177
8/20/80,119,1632,10,7.398174
8/21/80,107,1687,12,7.4313
8/22/80,97,1508,6,7.319202
8/23/80,102,1507,12,7.31854
8/24/80,87,1385,8,7.234177
8/25/80,119,1632,10,7.398174
8/26/80,107,1687,12,7.4313
8/27/80,97,1508,6,7.319202
8/28/80,102,1507,12,7.31854
8/29/80,87,1385,8,7.234177
8/30/80,119,1632,10,7.398174
8/31/80,107,1687,12,7.4313
9/1/80,97,1508,6,7.319202
9/2/80,102,1507,12,7.31854
9/3/80,87,1385,8,7.234177
9/4/80,119,1632,10,7.398174
9/5/80,107,1687,12,7.4313
9/6/80,97,1508,6,7.319202
9/7/80,102,1507,12,7.31854
9/8/80,87,1385,8,7.234177
9/9/80,119,1632,10,7.398174
9/10/80,107,1687,12,7.4313
9/11/80,97,1508,6,7.319202
9/12/80,102,1507,12,7.31854
9/13/80,87,1385,8,7.234177
9/14/80,119,1632,10,7.398174
9/15/80,107,1687,12,7.4313
9/16/80,97,1508,6,7.319202
9/17/80,102,1507,12,7.31854
9/18/80,87,1385,8,7.234177
9/19/80,119,1632,10,7.398174
9/20/80,107,1687,12,7.4313
9/21/80,97,1508,6,7.319202
9/22/80,102,1507,12,7.31854
9/23/80,87,1385,8,7.234177
9/24/80,119,1632,10,7.398174
9/25/80,107,1687,12,7.4313
9/26/80,97,1508,6,7.319202
9/27/80,102,1507,12,7.31854
9/28/80,87,1385,8,7.234177
9/29/80,119,1632,10,7.398174
9/30/80,107,1687,12,7.4313
10/1/80,97,1508,6,7.319202
10/2/80,102,1507,12,7.31854
10/3/80,87,1385,8,7.234177
10/4/80,119,1632,10,7.398174
10/5/80,107,1687,12,7.4313
10/6/80,97,1508,6,7.319202
10/7/80,102,1507,12,7.31854
10/8/80,87,1385,8,7.234177
10/9/80,119,1632,10,7.398174
10/10/80,107,1687,12,7.4313
10/11/80,97,1508,6,7.319202
10/12/80,102,1507,12,7.31854
10/13/80,87,1385,8,7.234177
10/14/80,119,1632,10,7.398174
10/15/80,107,1687,12,7.4313
10/16/80,97,1508,6,7.319202
10/17/80,102,1507,12,7.31854
10/18/80,87,1385,8,7.234177
10/19/80,119,1632,10,7.398174
10/20/80,107,1687,12,7.4313
10/21/80,97,1508,6,7.319202
10/22/80,102,1507,12,7.31854
10/23/80,87,1385,8,7.234177
10/24/80,119,1632,10,7.398174
10/25/80,107,1687,12,7.4313
10/26/80,97,1508,6,7.319202
10/27/80,102,1507,12,7.31854
10/28/80,87,1385,8,7.234177
10/29/80,119,1632,10,7.398174
10/30/80,107,1687,12,7.4313
10/31/80,97,1508,6,7.319202
11/1/80,102,1507,12,7.31854
11/2/80,87,1385,8,7.234177
11/3/80,119,1632,10,7.398174
11/4/80,107,1687,12,7.4313
11/5/80,97,1508,6,7.319202
11/6/80,102,1507,12,7.31854
11/7/80,87,1385,8,7.234177
11/8/80,119,1632,10,7.398174
11/9/80,107,1687,12,7.4313
11/10/80,97,1508,6,7.319202
11/11/80,102,1507,12,7.31854
11/12/80,87,1385,8,7.234177
11/13/80,119,1632,10,7.398174
11/14/80,107,1687,12,7.4313
11/15/80,97,1508,6,7.319202
11/16/80,102,1507,12,7.31854
11/17/80,87,1385,8,7.234177
11/18/80,119,1632,10,7.398174
11/19/80,107,1687,12,7.4313
11/20/80,97,1508,6,7.319202
11/21/80,102,1507,12,7.31854
11/22/80,87,1385,8,7.234177
11/23/80,119,1632,10,7.398174
11/24/80,107,1687,12,7.4313
11/25/80,97,1508,6,7.319202
11/26/80,102,1507,12,7.31854
11/27/80,87,1385,8,7.234177
11/28/80,119,1632,10,7.398174
11/29/80,107,1687,12,7.4313
11/30/80,97,1508,6,7.319202
12/1/80,102,1507,12,7.31854
12/2/80,87,1385,8,7.234177
12/3/80,119,1632,10,7.398174
12/4/80,107,1687,12,7.4313
12/5/80,97,1508,6,7.319202
12/6/80,102,1507,12,7.31854
12/7/80,87,1385,8,7.234177
12/8/80,119,1632,10,7.398174
12/9/80,107,1687,12,7.4313
12/10/80,97,1508,6,7.319202
12/11/80,102,1507,12,7.31854
12/12/80,87,1385,8,7.234177
12/13/80,119,1632,10,7.398174
12/14/80,107,1687,12,7.4313
12/15/80,97,1508,6,7.319202
12/16/80,102,1507,12,7.31854
12/17/80,87,1385,8,7.234177
12/18/80,119,1632,10,7.398174
12/19/80,107,1687,12,7.4313
12/20/80,97,1508,6,7.319202
12/21/80,102,1507,12,7.31854
12/22/80,87,1385,8,7.234177
12/23/80,119,1632,10,7.398174
12/24/80,107,1687,12,7.4313
12/25/80,97,1508,6,7.319202
12/26/80,102,1507,12,7.31854
12/27/80,87,1385,8,7.234177
12/28/80,119,1632,10,7.398174
12/29/80,107,1687,12,7.4313
12/30/80,97,1508,6,7.319202
12/31/80,102,1507,12,7.31854
1/1/81,87,1385,8,7.234177
1/2/81,119,1632,10,7.398174
1/3/81,107,1687,12,7.4313
1/4/81,97,1508,6,7.319202
1/5/81,102,1507,12,7.31854
1/6/81,87,1385,8,7.234177
1/7/81,119,1632,10,7.398174
1/8/81,107,1687,12,7.4313
1/9/81,97,1508,6,7.319202
1/10/81,102,1507,12,7.31854
1/11/81,87,1385,8,7.234177
1/12/81,119,1632,10,7.398174
1/13/81,107,1687,12,7.4313
1/14/81,97,1508,6,7.319202
1/15/81,102,1507,12,7.31854
1/16/81,87,1385,8,7.234177
1/17/81,119,1632,10,7.398174
1/18/81,107,1687,12,7.4313
1/19/81,97,1508,6,7.319202
1/20/81,102,1507,12,7.31854
1/21/81,87,1385,8,7.234177
1/22/81,119,1632,10,7.398174
1/23/81,107,1687,12,7.4313
1/24/81,97,1508,6,7.319202
1/25/81,102,1507,12,7.31854
1/26/81,87,1385,8,7.234177
1/27/81,119,1632,10,7.398174
1/28/81,107,1687,12,7.4313
1/29/81,97,1508,6,7.319202
1/30/81,102,1507,12,7.31854
1/31/81,87,1385,8,7.234177
2/1/81,119,1632,10,7.398174
2/2/81,107,1687,12,7.4313
2/3/81,97,1508,6,7.319202
2/4/81,102,1507,12,7.31854
2/5/81,87,1385,8,7.234177
2/6/81,119,1632,10,7.398174
2/7/81,107,1687,12,7.4313
2/8/81,97,1508,6,7.319202
2/9/81,102,1507,12,7.31854
2/10/81,87,1385,8,7.234177
2/11/81,119,1632,10,7.398174
2/12/81,107,1687,12,7.4313
2/13/81,97,1508,6,7.319202
2/14/81,102,1507,12,7.31854
2/15/81,87,1385,8,7.234177
2/16/81,119,1632,10,7.398174
2/17/81,107,1687,12,7.4313
2/18/81,97,1508,6,7.319202
2/19/81,102,1507,12,7.31854
2/20/81,87,1385,8,7.234177
2/21/81,119,1632,10,7.398174
2/22/81,107,1687,12,7.4313
2/23/81,97,1508,6,7.319202
2/24/81,102,1507,12,7.31854
2/25/81,87,1385,8,7.234177
2/26/81,119,1632,10,7.398174
2/27/81,107,1687,12,7.4313
2/28/81,97,1508,6,7.319202
3/1/81,102,1507,12,7.31854
3/2/81,87,1385,8,7.234177
3/3/81,119,1632,10,7.398174
3/4/81,107,1687,12,7.4313
3/5/81,97,1508,6,7.319202
3/6/81,102,1507,12,7.31854
3/7/81,87,1385,8,7.234177
3/8/81,119,1632,10,7.398174
3/9/81,107,1687,12,7.4313
3/10/81,97,1508,6,7.319202
3/11/81,102,1507,12,7.31854
3/12/81,87,1385,8,7.234177
3/13/81,119,1632,10,7.398174
3/14/81,107,1687,12,7.4313
3/15/81,97,1508,6,7.319202
3/16/81,102,1507,12,7.31854
3/17/81,87,1385,8,7.234177
3/18/81,119,1632,10,7.398174
3/19/81,107,1687,12,7.4313
3/20/81,97,1508,6,7.319202
3/21/81,102,1507,12,7.31854
3/22/81,87,1385,8,7.234177
3/23/81,119,1632,10,7.398174
3/24/81,107,1687,12,7.4313
3/25/81,97,1508,6,7.319202
3/26/81,102,1507,12,7.31854
3/27/81,87,1385,8,7.234177
3/28/81,119,1632,10,7.398174
3/29/81,107,1687,12,7.4313
3/30/81,97,1508,6,7.319202
3/31/81,102,1507,12,7.31854
4/1/81,87,1385,8,7.234177
4/2/81,119,1632,10,7.398174
4/3/81,107,1687,12,7.4313
4/4/81,97,1508,6,7.319202
4/5/81,102,1507,12,7.31854
4/6/81,87,1385,8,7.234177
4/7/81,119,1632,10,7.398174
4/8/81,107,1687,12,7.4313
4/9/81,97,1508,6,7.319202
4/10/81,102,1507,12,7.31854
4/11/81,87,1385,8,7.234177
4/12/81,119,1632,10,7.398174
4/13/81,107,1687,12,7.4313
4/14/81,97,1508,6,7.319202
4/15/81,102,1507,12,7.31854
4/16/81,87,1385,8,7.234177
4/17/81,119,1632,10,7.398174
4/18/81,107,1687,12,7.4313
4/19/81,97,1508,6,7.319202
4/20/81,102,1507,12,7.31854
4/21/81,87,1385,8,7.234177
4/22/81,119,1632,10,7.398174
4/23/81,107,1687,12,7.4313
4/24/81,97,1508,6,7.319202
4/25/81,102,1507,12,7.31854
4/26/81,87,1385,8,7.234177
4/27/81,119,1632,10,7.398174
4/28/81,107,1687,12,7.4313
4/29/81,97,1508,6,7.319202
4/30/81,102,1507,12,7.31854
5/1/81,87,1385,8,7.234177
5/2/81,119,1632,10,7.398174
5/3/81,107,1687,12,7.4313
5/4/81,97,1508,6,7.319202
5/5/81,102,1507,12,7.31854
5/6/81,87,1385,8,7.234177
5/7/81,119,1632,10,7.398174
5/8/81,107,1687,12,7.4313
5/9/81,97,1508,6,7.319202
5/10/81,102,1507,12,7.31854
5/11/81,87,1385,8,7.234177
5/12/81,119,1632,10,7.398174
5/13/81,107,1687,12,7.4313
5/14/81,97,1508,6,7.319202
5/15/81,102,1507,12,7.31854
5/16/81,87,1385,8,7.234177
5/17/81,119,1632,10,7.398174
5/18/81,107,1687,12,7.4313
5/19/81,97,1508,6,7.319202
5/20/81,102,1507,12,7.31854
5/21/81,87,1385,8,7.234177
5/22/81,119,1632,10,7.398174
5/23/81,107,1687,12,7.4313
5/24/81,97,1508,6,7.319202
5/25/81,102,1507,12,7.31854
5/26/81,87,1385,8,7.234177
5/27/81,119,1632,10,7.398174
5/28/81,107,1687,12,7.4313
5/29/81,97,1508,6,7.319202
5/30/81,102,1507,12,7.31854
5/31/81,87,1385,8,7.234177
6/1/81,119,1632,10,7.398174
6/2/81,107,1687,12,7.4313
6/3/81,97,1508,6,7.319202
6/4/81,102,1507,12,7.31854
6/5/81,87,1385,8,7.234177
6/6/81,119,1632,10,7.398174
6/7/81,107,1687,12,7.4313
6/8/81,97,1508,6,7.319202
6/9/81,102,1507,12,7.31854
6/10/81,87,1385,8,7.234177
6/11/81,119,1632,10,7.398174
6/12/81,107,1687,12,7.4313
6/13/81,97,1508,6,7.319202
6/14/81,102,1507,12,7.31854
6/15/81,87,1385,8,7.234177
6/16/81,119,1632,10,7.398174
6/17/81,107,1687,12,7.4313
6/18/81,97,1508,6,7.319202
6/19/81,102,1507,12,7.31854
6/20/81,87,1385,8,7.234177
6/21/81,119,1632,10,7.398174
6/22/81,107,1687,12,7.4313
6/23/81,97,1508,6,7.319202
6/24/81,102,1507,12,7.31854
6/25/81,87,1385,8,7.234177
6/26/81,119,1632,10,7.398174
6/27/81,107,1687,12,7.4313
6/28/81,97,1508,6,7.319202
6/29/81,102,1507,12,7.31854
6/30/81,87,1385,8,7.234177
7/1/81,119,1632,10,7.398174
7/2/81,107,1687,12,7.4313
7/3/81,97,1508,6,7.319202
7/4/81,102,1507,12,7.31854
7/5/81,87,1385,8,7.234177
7/6/81,119,1632,10,7.398174
7/7/81,107,1687,12,7.4313
7/8/81,97,1508,6,7.319202
7/9/81,102,1507,12,7.31854
7/10/81,87,1385,8,7.234177
7/11/81,119,1632,10,7.398174
7/12/81,107,1687,12,7.4313
7/13/81,97,1508,6,7.319202
7/14/81,102,1507,12,7.31854
7/15/81,87,1385,8,7.234177
7/16/81,119,1632,10,7.398174
7/17/81,107,1687,12,7.4313
7/18/81,97,1508,6,7.319202
7/19/81,102,1507,12,7.31854
7/20/81,87,1385,8,7.234177
7/21/81,119,1632,10,7.398174
7/22/81,107,1687,12,7.4313
7/23/81,97,1508,6,7.319202
7/24/81,102,1507,12,7.31854
7/25/81,87,1385,8,7.234177
7/26/81,119,1632,10,7.398174
7/27/81,107,1687,12,7.4313
7/28/81,97,1508,6,7.319202
7/29/81,102,1507,12,7.31854
7/30/81,87,1385,8,7.234177
7/31/81,119,1632,10,7.398174
8/1/81,107,1687,12,7.4313
8/2/81,97,1508,6,7.319202
8/3/81,102,1507,12,7.31854
8/4/81,87,1385,8,7.234177
8/5/81,119,1632,10,7.398174
8/6/81,107,1687,12,7.4313
8/7/81,97,1508,6,7.319202
8/8/81,102,1507,12,7.31854
8/9/81,87,1385,8,7.234177
8/10/81,119,1632,10,7.398174
8/11/81,107,1687,12,7.4313
8/12/81,97,1508,6,7.319202
8/13/81,102,1507,12,7.31854
8/14/81,87,1385,8,7.234177
8/15/81,119,1632,10,7.398174
8/16/81,107,1687,12,7.4313
8/17/81,97,1508,6,7.319202
8/18/81,102,1507,12,7.31854
8/19/81,87,1385,8,7.234177
8/20/81,119,1632,10,7.398174
8/21/81,107,1687,12,7.4313
8/22/81,97,1508,6,7.319202
8/23/81,102,1507,12,7.31854
8/24/81,87,1385,8,7.234177
8/25/81,119,1632,10,7.398174
8/26/81,107,1687,12,7.4313
8/27/81,97,1508,6,7.319202
8/28/81,102,1507,12,7.31854
8/29/81,87,1385,8,7.234177
8/30/81,119,1632,10,7.398174
8/31/81,107,1687,12,7.4313
9/1/81,97,1508,6,7.319202
9/2/81,102,1507,12,7.31854
9/3/81,87,1385,8,7.234177
9/4/81,119,1632,10,7.398174
9/5/81,107,1687,12,7.4313
9/6/81,97,1508,6,7.319202
9/7/81,102,1507,12,7.31854
9/8/81,87,1385,8,7.234177
9/9/81,119,1632,10,7.398174
9/10/81,107,1687,12,7.4313
9/11/81,97,1508,6,7.319202
9/12/81,102,1507,12,7.31854
9/13/81,87,1385,8,7.234177
9/14/81,119,1632,10,7.398174
9/15/81,107,1687,12,7.4313
9/16/81,97,1508,6,7.319202
9/17/81,102,1507,12,7.31854
9/18/81,87,1385,8,7.234177
9/19/81,119,1632,10,7.398174
9/20/81,107,1687,12,7.4313
9/21/81,97,1508,6,7.319202
9/22/81,102,1507,12,7.31854
9/23/81,87,1385,8,7.234177
9/24/81,119,1632,10,7.398174
9/25/81,107,1687,12,7.4313
9/26/81,97,1508,6,7.319202
9/27/81,102,1507,12,7.31854
9/28/81,87,1385,8,7.234177
